% Model:              AssociatedLegendreDatabase.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 18 2022, 21:53
% Dimension:          1
% Nodes:              589
% Expressions:        1
% Description:        Line graph
% X                       Height
-1                        0
-0.9932700462810573       -3.420735448443325E-9
-0.9865400925621147       -1.3682941793773302E-8
-0.979810138843172        -3.078661903598993E-8
-0.9730801851242293       -5.47317671750932E-8
-0.9663502314052868       -8.551838621108315E-8
-0.9596202776863441       -1.2314647614395972E-7
-0.9528903239674015       -5.473176717509321E-8
-0.9461603702484588       -1.3682941793773299E-8
-0.9394304165295161       0
-0.9327004628105735       -1.3682941793773288E-8
-0.9259705090916307       -5.4731767175093216E-8
-0.9192405553726881       -1.2314647614395972E-7
-0.9125106016537454       -1.2314647614395972E-7
-0.905780647934803        -1.2314647614395972E-7
-0.8990506942158601       -1.2314647614395972E-7
-0.8923207404969176       -1.2314647614395972E-7
-0.8855907867779749       -1.2314647614395972E-7
-0.8788608330590322       -1.2314647614395972E-7
-0.8721308793400895       2.3261001049414616E-7
-0.8654009256211469       4.378541374007457E-7
-0.8586709719022041       4.925859045758389E-7
-0.8519410181832615       3.968053120194258E-7
-0.8452110644643188       1.5051235973150625E-7
-0.8384811107453761       -2.4629295228791945E-7
-0.8317511570264335       -2.7365883587546605E-8
-0.825021203307491        1.3682941793773301E-7
-0.8182912495885482       2.4629295228791945E-7
-0.8115612958696057       3.010247194630126E-7
-0.8048313421506629       3.0102471946301266E-7
-0.7981013884317203       2.4629295228791945E-7
-0.7913714347127776       3.283906030505593E-7
-0.7846414809938351       3.283906030505593E-7
-0.7779115272748923       2.4629295228791945E-7
-0.7711815735559497       8.209765076263985E-8
-0.764451619837007        -1.6419530152527973E-7
-0.7577216661180644       -4.925859045758389E-7
-0.7509917123991217       -3.283906030505593E-7
-0.7442617586801791       -1.6419530152527962E-7
-0.7375318049612363       0
-0.7308018512422937       1.6419530152527962E-7
-0.724071897523351        3.2839060305055935E-7
-0.7173419438044083       4.925859045758389E-7
-0.7106119900854657       3.283906030505593E-7
-0.703882036366523        1.6419530152527962E-7
-0.6971520826475803       0
-0.6904221289286376       -1.6419530152527962E-7
-0.6836921752096949       -3.2839060305055935E-7
-0.6769622214907524       -4.925859045758389E-7
-0.6702322677718097       -1.0946353435018642E-7
-0.6635023140528671       1.3682941793773304E-7
-0.6567723603339244       2.4629295228791945E-7
-0.6500424066149817       2.1892706870037287E-7
-0.6433124528960391       5.473176717509318E-8
-0.6365824991770964       -2.4629295228791945E-7
-0.6298525454581538       0
-0.6231225917392111       1.6419530152527965E-7
-0.6163926380202684       2.4629295228791945E-7
-0.6096626843013258       2.4629295228791945E-7
-0.6029327305823831       1.6419530152527962E-7
-0.5962027768634405       0
-0.5894728231444979       -5.199517881633855E-7
-0.5827428694255552       -7.66244740451305E-7
-0.5760129157066125       -7.388788568637583E-7
-0.5692829619876699       -4.378541374007458E-7
-0.5625530082687272       1.368294179377332E-7
-0.5558230545497846       9.851718091516778E-7
-0.549093100830842        1.9156118511282623E-7
-0.5423631471118994       -3.0102471946301266E-7
-0.5356331933929567       -4.925859045758389E-7
-0.528903239674014        -3.831223702256525E-7
-0.5221732859550714       2.7365883587546698E-8
-0.5154433322361287       7.388788568637583E-7
-0.5087133785171861       -8.209765076263982E-8
-0.5019834247982434       -5.746835553384787E-7
-0.49525347107930073      -7.388788568637583E-7
