% Model:              AssociatedLegendreDatabase.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 18 2022, 21:53
% Dimension:          1
% Nodes:              589
% Expressions:        1
% Description:        Line graph
% X                       Height
-1                        0
-0.993272409962952        1.921247704779014E-8
-0.9865448199259039       2.744639578255735E-8
-0.9798172298888558       2.470175620430161E-8
-0.9730896398518077       1.0978558313022943E-8
-0.9663620498147596       -1.3723197891278683E-8
-0.9596344597777116       -4.940351240860322E-8
-0.9529068697406635       -6.038207072162617E-8
-0.9461792797036155       -4.391423325209176E-8
-0.9394516896665673       0
-0.9327240996295192       7.136062903464909E-8
-0.9259965095924713       1.701676538518556E-7
-0.9192689195554231       2.964210744516193E-7
-0.9125413295183751       -6.587134987813764E-8
-0.905813739481327        -2.634853995125505E-7
-0.8990861494442789       -2.964210744516193E-7
-0.8923585594072307       -1.6467837469534416E-7
-0.8856309693701827       1.3174269975627534E-7
-0.8789033793331347       5.928421489032386E-7
-0.8721757892960866       1.097855831302294E-7
-0.8654481992590386       -2.195711662604588E-7
-0.8587206092219903       -3.9522809926882577E-7
-0.8519930191849423       -4.171852158948718E-7
-0.8452654291478942       -2.854425161385964E-7
-0.8385378391108461       0
-0.831810249073798        1.3174269975627528E-7
-0.82508265903675         1.9761404963441289E-7
-0.8183550689997019       1.9761404963441289E-7
-0.8116274789626539       1.3174269975627528E-7
-0.8048998889256058       -4.3879133578708737E-23
-0.7981722988885578       -1.9761404963441289E-7
-0.7914447088515097       -6.587134987813764E-8
-0.7847171188144617       5.484891697338592E-24
-0.7779895287774136       0
-0.7712619387403654       -6.587134987813759E-8
-0.7645343487033174       -1.9761404963441294E-7
-0.7578067586662693       -3.9522809926882577E-7
-0.7510791686292213       6.587134987813764E-8
-0.7443515785921733       3.9522809926882577E-7
-0.7376239885551251       5.928421489032386E-7
-0.7308963985180771       6.587134987813763E-7
-0.7241688084810289       5.928421489032386E-7
-0.7174412184439809       3.9522809926882577E-7
-0.7107136284069329       -8.782846650418352E-8
-0.7039860383698848       -3.5131386601673407E-7
-0.6972584483328366       -3.9522809926882577E-7
-0.6905308582957885       -2.1957116626045881E-7
-0.6838032682587405       1.7565693300836714E-7
-0.6770756782216923       7.904561985376515E-7
-0.6703480881846443       3.5131386601673407E-7
-0.6636204981475963       8.782846650418349E-8
-0.6568929081105481       0
-0.6501653180735001       8.782846650418341E-8
-0.6434377280364519       3.513138660167341E-7
-0.6367101379994039       7.904561985376515E-7
-0.6299825479623559       2.6348539951255057E-7
-0.6232549579253078       -6.587134987813765E-8
-0.6165273678882597       -1.9761404963441289E-7
-0.6097997778512116       -1.317426997562753E-7
-0.6030721878141636       1.3174269975627534E-7
-0.5963445977771156       5.928421489032386E-7
-0.5896170077400675       1.097855831302294E-7
-0.5828894177030195       -1.5369981638232116E-7
-0.5761618276659713       -1.9761404963441289E-7
-0.5694342376289233       -2.1957116626045962E-8
-0.5627066475918752       3.7327098264278003E-7
-0.5559790575548271       9.880702481720646E-7
-0.5492514675177791       2.415282828865046E-7
-0.542523877480731        -2.195711662604588E-7
-0.5357962874436829       -3.9522809926882577E-7
-0.5290686974066348       -2.854425161385966E-7
-0.5223411073695867       1.0978558313022947E-7
-0.5156135173325387       7.904561985376515E-7
-0.5088859272954906       1.097855831302294E-7
-0.5021583372584426       -2.854425161385964E-7
-0.49543074722139446      -3.9522809926882577E-7
-0.4887031571843464       -2.1957116626045887E-7
-0.4819755671472983       2.4152828288650477E-7
-0.47524797711025024      9.880702481720646E-7
-0.4685203870732022       4.830565657730093E-7
-0.46179279703615417      8.78284665041835E-8
-0.455065206999106        -1.9761404963441289E-7
-0.448337616962058        -3.732709826427799E-7
-0.44161002692500995      -4.391423325209176E-7
-0.43488243688796185      -3.9522809926882577E-7
-0.4281548468509138       -4.1718521589487167E-7
-0.4214272568138657       -4.1718521589487167E-7
-0.41469966677681763      -3.9522809926882577E-7
-0.40797207673976954      -3.51313866016734E-7
-0.40124448670272145      -2.8544251613859636E-7
-0.3945168966656734       -1.9761404963441289E-7
-0.3877893066286253       3.5131386601673407E-7
-0.3810617165915773       6.806706154074222E-7
-0.37433412655452925      7.904561985376515E-7
-0.36760653651748115      6.806706154074222E-7
-0.36087894648043306      3.513138660167339E-7
-0.354151356443385        -1.9761404963441289E-7
-0.3474237664063366       0
-0.3406961763692882       1.3174269975627528E-7
-0.33396858633223975      1.9761404963441289E-7
-0.3272409962951913       1.9761404963441289E-7
-0.3205134062581429       1.3174269975627526E-7
-0.31378581622109447      0
-0.31215151509494293      1.5369981638232113E-7
-0.3105172139687914       2.195711662604588E-7
-0.30888291284263986      1.9761404963441289E-7
-0.3072486117164883       8.782846650418354E-8
-0.3056143105903368       -1.0978558313022946E-7
-0.30398000946418524      -3.9522809926882577E-7
-0.30234570833803376      -4.830565657730092E-7
-0.30071140721188216      -5.489279156511469E-7
-0.2990771060857307       -5.928421489032386E-7
-0.29744280495957914      -6.147992655292845E-7
-0.2958085038334276       -6.147992655292845E-7
-0.29417420270727607      -5.928421489032386E-7
-0.29253990158112453      -9.441560149199726E-7
-0.29090560045497305      -1.1417700645543857E-6
-0.28927129932882145      -1.1856842978064773E-6
-0.28763699820266997      -1.075898714676248E-6
-0.28600269707651843      -8.124133151636973E-7
-0.2843683959503669       -3.9522809926882577E-7
-0.28273409482421535      -1.9761404963441289E-7
-0.2810997936980638       1.0969783394677184E-23
-0.2794654925719123       1.9761404963441289E-7
-0.27783119144576074      3.952280992688257E-7
-0.2761968903196092       5.928421489032387E-7
-0.27456258919345766      7.904561985376515E-7
-0.2729282880673061       7.904561985376515E-7
-0.2712939869411546       7.904561985376515E-7
-0.26965968581500305      7.904561985376515E-7
-0.2680253846888515       7.904561985376515E-7
-0.26639108356269997      7.904561985376515E-7
-0.26475678243654843      7.904561985376515E-7
-0.2631224813103969       3.2935674939068817E-7
-0.26148818018424536      -6.587134987813765E-8
-0.2598538790580939       -3.9522809926882577E-7
-0.2582195779319423       -6.587134987813762E-7
-0.2565852768057908       -8.563275484157894E-7
-0.25495097567963926      -9.880702481720646E-7
-0.2533166745534877       -7.245848486595139E-7
-0.2516823734273362       -5.269707990251011E-7
-0.25004807230118464      -3.9522809926882577E-7
-0.2484137711750331       -3.293567493906881E-7
-0.24677947004888157      -3.293567493906881E-7
-0.24514516892273006      -3.9522809926882577E-7
-0.24351086779657852      -1.097855831302294E-7
-0.241876566670427        8.782846650418353E-8
-0.24024226554427547      1.9761404963441289E-7
-0.23860796441812393      2.195711662604588E-7
-0.2369736632919724       1.5369981638232113E-7
-0.23533936216582085      0
-0.23370506103966932      6.587134987813764E-8
-0.2320707599135178       1.3174269975627528E-7
-0.23043645878736624      1.9761404963441289E-7
-0.2288021576612147       2.634853995125505E-7
-0.2271678565350632       3.293567493906882E-7
-0.22553355540891165      3.9522809926882577E-7
-0.2238992542827601       5.26970799025101E-7
-0.2222649531566086       5.928421489032386E-7
-0.22063065203045706      5.928421489032386E-7
-0.21899635090430553      5.269707990251011E-7
-0.217362049778154        3.9522809926882577E-7
-0.21572774865200245      1.9761404963441289E-7
-0.2140934475258509       4.830565657730093E-7
-0.2124591463996994       8.124133151636975E-7
-0.21082484527354783      1.1856842978064773E-6
-0.20919054414739632      1.602869513701349E-6
-0.20755624302124479      2.0639689628483123E-6
-0.20592194189509325      2.5689826452473674E-6
-0.20428764076894174      3.4911815435412945E-6
-0.2026533396427902       4.479251791713359E-6
-0.20101903851663866      5.533193389763561E-6
-0.19938473739048712      6.653006337691901E-6
-0.19775043626433558      7.838690635498379E-6
-0.19611613513818404      9.090246283182993E-6
-0.19448183401203253      1.0868772729892709E-5
-0.19284753288588097      1.3174269975627526E-5
-0.19121323175972943      1.6006738020387444E-5
-0.1895789306335779       1.936617686417246E-5
-0.18794462950742635      2.3252586506982585E-5
-0.18631032838127484      2.7665966948817806E-5
-0.1846760272551233       3.2628275306304175E-5
-0.1830417261289718       3.8886053544727246E-5
-0.18140742500282026      4.643930166408703E-5
-0.17977312387666872      5.5288019664383515E-5
-0.17813882275051718      6.543220754561673E-5
-0.17650452162436564      7.687186530778662E-5
-0.1748702204982141       8.987047835040577E-5
-0.1732359193720626       1.056796023211588E-4
-0.17160161824591103      1.2429923722004571E-4
-0.16996731711975951      1.457293830470665E-4
-0.16833301599360798      1.6997003980222114E-4
-0.16669871486745644      1.9702120748550965E-4
-0.1650644137413049       2.2740985689595716E-4
-0.1634301126151534       2.6330974257954216E-4
-0.16179581148900185      3.047208645362647E-4
-0.1601615103628503       3.516432227661247E-4
-0.15852720923669877      4.040768172691223E-4
-0.15689290811054724      4.6202164804525734E-4
-0.1552586069843957       5.271684130747354E-4
-0.1536243058582442       6.023934946355686E-4
-0.15199000473209262      6.876968927277569E-4
-0.1503557036059411       7.830786073513001E-4
-0.14872140247978957      8.885386385061987E-4
-0.14708710135363803      0.001004076986192452
-0.1454528002274865       0.0011326139469213245
-0.14381849910133498      0.0012770039458542021
-0.14218419797518345      0.001437246982991085
-0.1405498968490319       0.0016133430583319729
-0.13891559572288037      0.001805292171876866
-0.13728129459672883      0.002013094323625764
-0.1356469934705773       0.0022407017945713557
-0.13401269234442575      0.002490090725209985
-0.13237839121827422      0.0027612611155416514
-0.13074409009212268      0.0030542129655663553
-0.12910978896597117      0.0033689462752840974
-0.12747548783981963      0.003705461044694876
-0.12584118671366812      0.004067665640558129
-0.12420688558751657      0.004453803493543772
-0.12257258446136503      0.0048638746036518046
-0.1209382833352135       0.005297878970882227
-0.11930398220906195      0.0057558165952350405
-0.11766968108291043      0.006237687476710243
-0.11603537995675889      0.0067442820715063745
-0.11440107883060738      0.007268354531136838
-0.11276677770445583      0.0078099048556016315
-0.1111324765783043       0.008368933044900759
-0.10949817545215276      0.008945439099034221
-0.10786387432600122      0.009539423018002013
-0.10622957319984969      0.01014660316406206
-0.10459527207369816      0.010751565641342876
-0.10296097094754662      0.011354310449844461
-0.10132666982139509      0.011954837589566817
-0.09969236869524356      0.012553147060509941
-0.09805806756909202      0.013149238862673834
-0.0964237664429405       0.01373088288209779
-0.09478946531678896      0.014277219857987062
-0.09315516419063742      0.014788249790341655
-0.0915208630644859       0.015263972679161563
-0.08988656193833436      0.01570438852444679
-0.08825226081218282      0.01610949732619734
-0.08661795968603128      0.016459757250616023
-0.08498365855987976      0.016736680405503714
-0.08334935743372822      0.01694026679086041
-0.08171505630757668      0.017070516406686113
-0.08008075518142516      0.017127429252980827
-0.07844645405527362      0.017111005329744543
-0.0768121529291221       0.01699952904863411
-0.07517785180297056      0.016788608986324314
-0.07354355067681902      0.016478245142815155
-0.07190924955066749      0.016068437518106632
-0.07027494842451595      0.015559186112198751
-0.06864064729836442      0.014950490925091507
-0.06700634617221288      0.014228738544476751
-0.06537204504606135      0.01341325123298541
-0.06373774391990981      0.012504028990617476
-0.06210344279375828      0.011501071817372952
-0.060469141667606745     0.01040437971325184
-0.05883484054145521      0.009213952678254136
-0.057200539415303675     0.007936948732399933
-0.05556623828915215      0.006614383769546686
-0.05393193716300061      0.005246257789694394
-0.052297636036849074     0.003832570792843056
-0.05066333491069755      0.002373322778992672
-0.04902903378454601      8.685137481432446E-4
-0.04739473265839448      -6.498428236644537E-4
-0.04576043153224295      -0.0021322775526719418
-0.04412613040609141      -0.0035787904388792174
-0.04249182927993987      -0.004989381482286282
-0.04085752815378835      -0.0063640506828931374
-0.03922322702763681      -0.00770279804069978
-0.03758892590148528      -0.008956593314280253
-0.035954624775333746     -0.010091095573231417
-0.03432032364918221      -0.011106304817553274
-0.032686022523030676     -0.012002221047245822
-0.031051721396879138     -0.012778844262309066
-0.029417420270727607     -0.013436174462743002
-0.027783119144576072     -0.01392917760234761
-0.026148818018424544     -0.014258534351738296
-0.024514516892273006     -0.014424244710915066
-0.022880215766121474     -0.014426308679877913
-0.02124591463996994      -0.014264726258626844
-0.019611613513818404     -0.013939497447161851
-0.017977312387666873     -0.013434044622430277
-0.016343011261515338     -0.012787451452026479
-0.014708710135363803     -0.011999717935950454
-0.01307440900921227      -0.011070844074202208
-0.011440107883060735     -0.010000829866781741
-0.009805806756909202     -0.00878967531368905
-0.008171505630757669     -0.007460369516031609
-0.006537204504606136     -0.006075621998893398
-0.004902903378454601     -0.004635432762274423
-0.003268602252303068     -0.003139801806174682
-0.0016343011261515333    -0.0015887291305941747
0                         1.778526446709716E-5
0.0016343011261515336     0.0016241679168286134
0.003268602252303067      0.003174713621610096
0.004902903378454601      0.004669422378811542
0.006537204504606134      0.006108294188432954
0.008171505630757669      0.007491329050474333
0.009805806756909202      0.008818526964935675
0.011440107883060737      0.010027595591948891
0.01307440900921227       0.011095436044823381
0.014708710135363803      0.012022048323559143
0.016343011261515335      0.012807432428156176
0.017977312387666873      0.013451588358614486
0.019611613513818404      0.013954516114934066
0.02124591463996994       0.014276517230255028
0.022880215766121474      0.014434806084012193
0.024514516892273006      0.014429382676205561
0.02614881801842454       0.014260247006835128
0.027783119144576072      0.0139273990759009
0.029417420270727607      0.013430838883402872
0.031051721396879138      0.012770083372775274
0.032686022523030676      0.011990166590218124
0.03432032364918221       0.011091088535731423
0.03595462477533374       0.010072849209315173
0.03758892590148528       0.00893544861096937
0.03922322702763681       0.007678886740694016
0.04085752815378835       0.006337394743309117
0.04249182927993988       0.004960222431406895
0.04412613040609141       0.0035473698049873457
0.04576043153224294       0.0020988368640504733
0.04739473265839448       6.146236085962755E-4
0.04902903378454601       -9.052699613752455E-4
