% Model:              AssociatedLegendreDatabase.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 20 2022, 21:22
% Dimension:          1
% Nodes:              445
% Expressions:        1
% Description:        Line graph
% X                       Height
-1                        0
-0.9933209866659203       -3.501106349606476E-6
-0.9866419733318406       -3.501106349606476E-6
-0.9799629599977606       0
-0.9732839466636809       7.002212699212949E-6
-0.9666049333296011       1.7505531748032382E-5
-0.9599259199955213       3.150995714645828E-5
-0.9532469066614415       -2.2757191272442095E-5
-0.9465678933273618       -4.901548889449066E-5
-0.9398888799932821       -4.726493571968742E-5
-0.9332098666592022       -1.7505531748032392E-5
-0.9265308533251224       4.026272302047449E-5
-0.9198518399910427       1.2603982858583313E-4
-0.913172826656963        5.251659524409714E-5
-0.9064938133228833       -3.498307992894998E-21
-0.8998147999888033       -3.150995714645828E-5
-0.8931357866547236       -4.2013276195277714E-5
-0.8864567733206438       -3.150995714645828E-5
-0.879777759986564        0
-0.8730987466524842       1.0503319048819429E-5
-0.8664197333184045       2.1006638097638857E-5
-0.8597407199843248       3.150995714645828E-5
-0.8530617066502449       4.201327619527771E-5
-0.8463826933161651       5.2516595244097146E-5
-0.8397036799820854       6.301991429291656E-5
-0.8330246666480057       7.002212699212951E-5
-0.826345653313926        7.002212699212951E-5
-0.819666639979846        6.301991429291656E-5
-0.8129876266457663       4.901548889449066E-5
-0.8063086133116865       2.8008850796851797E-5
-0.7996295999776067       0
-0.7929505866435269       -2.8008850796851807E-5
-0.7862715733094472       -4.901548889449066E-5
-0.7795925599753675       -6.301991429291656E-5
-0.7729135466412876       -7.002212699212951E-5
-0.7662345333072078       -7.002212699212951E-5
-0.7595555199731281       -6.301991429291656E-5
-0.7528765066390484       2.8008850796851807E-5
-0.7461974933049687       7.002212699212951E-5
-0.7395184799708888       6.301991429291656E-5
-0.7328394666368091       7.002212699212969E-6
-0.7261604533027293       -9.803097778898136E-5
-0.7194814399686495       -2.5207965717166626E-4
-0.7128024266345697       4.2013276195277714E-5
-0.70612341330049         2.1006638097638856E-4
-0.6994443999664102       2.5207965717166626E-4
-0.6927653866323303       1.6805310478111086E-4
-0.6860863732982506       -4.201327619527777E-5
-0.6794073599641708       -3.781194857574994E-4
-0.6727283466300911       -1.5404867938268493E-4
-0.6660493332960112       1.4004425398425914E-5
-0.6593703199619314       1.2603982858583313E-4
-0.6526913066278517       1.8205753017953673E-4
-0.6460122932937719       1.8205753017953676E-4
-0.639333279959692        1.2603982858583313E-4
-0.6326542666256123       1.1203540318740723E-4
-0.6259752532915326       9.102876508976838E-5
-0.6192962399574528       6.301991429291656E-5
-0.6126172266233729       2.8008850796851807E-5
-0.6059382132892932       -1.4004425398425922E-5
-0.5992591999552135       -6.301991429291656E-5
-0.5925801866211338       -7.002212699212951E-5
-0.5859011732870539       -7.002212699212951E-5
-0.5792221599529741       -6.301991429291656E-5
-0.5725431466188944       -4.901548889449066E-5
-0.5658641332848147       -2.8008850796851797E-5
-0.5591851199507348       0
-0.5525061066166551       1.4004425398425902E-5
-0.5458270932825753       3.501106349606476E-5
-0.5391480799484956       6.301991429291656E-5
-0.5324690666144157       9.80309777889813E-5
-0.525790053280336        1.4004425398425903E-4
-0.5191110399462562       1.890597428787497E-4
-0.5124320266121765       5.6017701593703614E-5
-0.5057530132780966       -4.901548889449066E-5
-0.4990739999440169       -1.2603982858583313E-4
-0.4923949866099371       -1.750553174803238E-4
-0.4857159732758573       -1.9606195557796266E-4
-0.4790369599417776       -1.890597428787497E-4
-0.4723579466076978       -5.6017701593703614E-5
-0.4656789332736181       2.800885079685181E-5
-0.45899991993953826      6.301991429291656E-5
-0.45232090660545854      4.901548889449067E-5
-0.4456418932713787       -1.4004425398425915E-5
-0.438962879937299        -1.2603982858583313E-4
-0.4322838666032192       -1.4004425398425902E-5
-0.4256048532691395       4.9015488894490664E-5
-0.41892583993505966      6.301991429291656E-5
-0.4122468266009799       2.800885079685182E-5
-0.4055678132669001       -5.6017701593703635E-5
-0.39888879993282034      -1.890597428787497E-4
-0.39220978659874056      -8.402655239055543E-5
-0.38553077326466084      5.247461989342497E-21
-0.37885175993058107      6.301991429291656E-5
-0.3721727465965013       1.0503319048819426E-4
-0.3654937332624215       1.2603982858583316E-4
-0.35881471992834174      1.2603982858583313E-4
-0.35213570659426197      7.702433969134246E-5
-0.34545669326018225      3.501106349606476E-5
-0.3387776799261024       0
-0.3320986665920227       -2.8008850796851807E-5
-0.3254196532579429       -4.901548889449067E-5
-0.31874063992386314      -6.301991429291656E-5
-0.31206162658978337      -1.4704646668347197E-4
-0.3053826132557036       -2.1006638097638856E-4
-0.2987035999216238       -2.5207965717166626E-4
-0.29202458658754404      -2.7308629526930507E-4
-0.28534557325346427      -2.730862952693051E-4
-0.2786665599193845       -2.5207965717166626E-4
-0.2719875465853047       -3.3610620956222166E-4
-0.26530853325122494      -3.571128476598605E-4
-0.25862951991714517      -3.150995714645828E-4
-0.2519505065830654       -2.1006638097638856E-4
-0.24527149324898562      -4.201327619527763E-5
-0.23859247991490587      1.890597428787497E-4
-0.2319134665808261       6.301991429291656E-5
-0.22523445324674635      -2.100663809763886E-5
-0.21855543991266657      -6.301991429291656E-5
-0.2118764265785868       -6.301991429291658E-5
-0.20519741324450702      -2.100663809763885E-5
-0.19851839991042725      6.301991429291656E-5
-0.19183938657634836      3.501106349606476E-5
-0.18516037324226947      1.4004425398425902E-5
-0.17848135990819056      0
-0.17180234657411167      -7.002212699212954E-6
-0.16512333324003278      -7.002212699212954E-6
-0.15844431990595387      0
-0.15679385824026687      -7.702433969134246E-5
-0.15514339657457982      -1.4004425398425903E-4
-0.15349293490889282      -1.890597428787497E-4
-0.15184247324320577      -2.2407080637481443E-4
-0.15019201157751877      -2.450774444724533E-4
-0.14854154991183174      -2.5207965717166626E-4
-0.14689108824614472      -3.150995714645828E-4
-0.14524062658045772      -3.571128476598605E-4
