% Model:              AssociatedLegendreDatabase.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 20 2022, 20:28
% Dimension:          1
% Nodes:              373
% Expressions:        1
% Description:        Line graph
% X                       Height
-1                        0
-0.9932929876286701       -3.9066076987674185E-7
-0.9865859752573403       -6.250572318027869E-7
-0.9798789628860104       -7.031893857781353E-7
-0.9731719505146805       -6.250572318027869E-7
-0.9664649381433507       -3.906607698767418E-7
-0.9597579257720208       0
-0.9530509134006909       -7.813215397534837E-7
-0.9463439010293611       -1.2501144636055739E-6
-0.9396368886580312       -1.4063787715562706E-6
-0.9329298762867013       -1.2501144636055739E-6
-0.9262228639153715       -7.813215397534836E-7
-0.9195158515440416       0
-0.9128088391727117       -1.8751716954083611E-6
-0.9061018268013818       -2.8127575431125413E-6
-0.899394814430052        -2.8127575431125413E-6
-0.8926878020587221       -1.8751716954083611E-6
-0.8859807896873922       6.245576374103259E-22
-0.8792737773160624       2.8127575431125413E-6
-0.8725667649447325       9.375858477041806E-7
-0.8658597525734026       -7.806970467629074E-23
-0.8591527402020728       0
-0.8524457278307429       9.375858477041799E-7
-0.845738715459413        2.8127575431125417E-6
-0.8390317030880832       5.6255150862250825E-6
-0.8323246907167533       3.125286159013935E-6
-0.8256176783454234       1.2501144636055739E-6
-0.8189106659740936       0
-0.8122036536027637       -6.250572318027873E-7
-0.8054966412314338       -6.250572318027873E-7
-0.798789628860104        0
-0.7920826164887742       -9.375858477041806E-7
-0.7853756041174443       -9.375858477041806E-7
-0.7786685917461145       0
-0.7719615793747846       1.8751716954083605E-6
-0.7652545670034547       4.687929238520903E-6
-0.7585475546321249       8.438272629337623E-6
-0.751840542260795        2.5002289272111478E-6
-0.7451335298894652       -1.250114463605574E-6
-0.7384265175181353       -2.8127575431125413E-6
-0.7317195051468055       -2.187700311309755E-6
-0.7250124927754755       6.250572318027876E-7
-0.7183054804041457       5.6255150862250825E-6
-0.7115984680328159       2.8127575431125413E-6
-0.704891455661486        9.375858477041804E-7
-0.698184443290156        0
-0.6914774309188263       -4.684182280577444E-22
-0.6847704185474964       9.375858477041806E-7
-0.6780634061761666       2.8127575431125413E-6
-0.6713563938048368       2.1877003113097542E-6
-0.6646493814335068       2.1877003113097542E-6
-0.657942369062177        2.8127575431125413E-6
-0.6512353566908471       4.0628720067181145E-6
-0.6445283443195173       5.938043702126477E-6
-0.6378213319481874       8.438272629337623E-6
-0.6311143195768576       5.0004578544222955E-6
-0.6244073072055276       2.1877003113097542E-6
-0.6177002948341977       0
-0.6109932824628679       -1.5626430795069674E-6
-0.604286270091538        -2.5002289272111486E-6
-0.5975792577202081       -2.8127575431125413E-6
-0.5908722453488783       -3.1252861590139347E-7
-0.5841652329775484       1.5626430795069674E-6
-0.5774582206062187       2.8127575431125413E-6
-0.5707512082348887       3.437814774915328E-6
-0.5640441958635589       3.4378147749153283E-6
-0.557337183492229        2.8127575431125413E-6
-0.5506301711208992       3.1252861590139347E-7
-0.5439231587495693       -1.5626430795069674E-6
-0.5372161463782394       -2.8127575431125413E-6
-0.5305091340069096       -3.437814774915328E-6
-0.5238021216355797       -3.4378147749153283E-6
-0.5170951092642498       -2.8127575431125413E-6
-0.51038809689292         -2.5002289272111478E-6
-0.5036810845215901       -2.5002289272111478E-6
-0.49697407215026024      -2.8127575431125413E-6
-0.49026705977893037      -3.437814774915328E-6
-0.4835600474076005       -4.375400622619509E-6
-0.4768530350362707       -5.6255150862250825E-6
-0.4701460226649408       -3.4378147749153283E-6
-0.463439010293611        -1.5626430795069674E-6
-0.45673199792228114      0
-0.4500249855509513       1.2501144636055739E-6
-0.4433179731796214       2.187700311309755E-6
-0.43661096080829154      2.8127575431125413E-6
-0.42990394843696167      -6.250572318027869E-7
-0.42319693606563186      -2.5002289272111478E-6
-0.41648992369430193      -2.8127575431125413E-6
-0.40978291132297207      -1.5626430795069678E-6
-0.40307589895164225      1.2501144636055747E-6
-0.3963688865803124       5.6255150862250825E-6
-0.3896618742089825       5.6255150862250825E-6
-0.3829548618376527       5.6255150862250825E-6
-0.37624784946632284      5.6255150862250825E-6
-0.36954083709499297      5.6255150862250825E-6
-0.3628338247236631       5.6255150862250825E-6
-0.35612681235233323      5.6255150862250825E-6
-0.34941979998100337      0
-0.34271278760967355      -3.7503433908167223E-6
-0.33600577523834363      -5.6255150862250825E-6
-0.3292987628670138       -5.6255150862250825E-6
-0.32259175049568395      -3.7503433908167214E-6
-0.3158847381243541       0
-0.30917772575302427      -3.4378147749153283E-6
-0.3024707133816944       -5.3129864703236894E-6
-0.29576370101036453      -5.6255150862250825E-6
-0.28905668863903466      -4.375400622619509E-6
-0.2823496762677048       -1.5626430795069666E-6
-0.27564266389637493      2.8127575431125413E-6
-0.26893565152504506      -3.125286159013935E-6
-0.2622286391537152       -6.875629549830657E-6
-0.2555216267823853       -8.438272629337623E-6
-0.24881461441105546      -7.813215397534838E-6
-0.2421076020397256       -5.0004578544222955E-6
-0.23540058966839572      0
-0.22869357729706585      -1.5626430795069674E-6
-0.221986564925736        -1.5626430795069674E-6
-0.21527955255440615      0
-0.20857254018307628      3.1252861590139335E-6
