% Model:              AssociatedLegendreDatabase.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 20 2022, 20:28
% Dimension:          1
% Nodes:              457
% Expressions:        1
% Description:        Line graph
% X                       Height
-1                        0
-0.9935527862465513       0
-0.9871055724931026       0
-0.9806583587396538       0
-0.9742111449862051       0
-0.9677639312327564       0
-0.9613167174793077       0
-0.954869503725859        2.987232425354608E-9
-0.9484222899724103       5.974464850709216E-9
-0.9419750762189616       8.961697276063822E-9
-0.9355278624655128       1.1948929701418429E-8
-0.9290806487120641       1.493616212677304E-8
-0.9226334349586154       1.7923394552127644E-8
-0.9161862212051667       1.5931906268557907E-8
-0.909739007451718        1.5931906268557907E-8
-0.9032917936982692       1.7923394552127644E-8
-0.8968445799448206       2.190637111926712E-8
-0.8903973661913718       2.7880835969976342E-8
-0.8839501524379231       3.584678910425529E-8
-0.8775029386844744       0
-0.8710557249310257       -2.3897859402836864E-8
-0.864608511177577        -3.584678910425529E-8
-0.8581612974241282       -3.584678910425529E-8
-0.8517140836706796       -2.3897859402836857E-8
-0.8452668699172308       0
-0.8388196561637822       3.982976567139477E-9
-0.8323724424103334       1.5931906268557907E-8
-0.8259252286568846       3.584678910425529E-8
-0.819478014903436        6.372762507423163E-8
-0.8130308011499872       9.957441417848692E-8
-0.8065835873965385       1.4338715641702116E-7
-0.8001363736430898       4.779571880567373E-8
-0.7936891598896412       -1.1948929701418435E-8
-0.7872419461361924       -3.584678910425529E-8
-0.7807947323827436       -2.389785940283687E-8
-0.7743475186292949       2.3897859402836874E-8
-0.7679003048758462       1.0754036731276587E-7
-0.7614530911223975       5.974464850709216E-8
-0.7550058773689488       2.3897859402836857E-8
-0.7485586636154999       0
-0.7421114498620512       -1.1948929701418435E-8
-0.7356642361086024       -1.1948929701418435E-8
-0.7292170223551537       0
-0.722769808601705        4.779571880567373E-8
-0.7163225948482563       8.364250790992901E-8
-0.7098753810948075       1.0754036731276587E-7
-0.7034281673413588       1.1948929701418432E-7
-0.6969809535879101       1.1948929701418432E-7
-0.6905337398344614       1.0754036731276587E-7
-0.6840865260810127       2.788083596997634E-8
-0.677639312327564        -1.991488283569739E-8
-0.6711920985741153       -3.584678910425529E-8
-0.6647448848206665       -1.9914882835697392E-8
-0.6582976710672179       2.788083596997635E-8
-0.6518504573137691       1.0754036731276587E-7
-0.6454032435603204       4.779571880567373E-8
-0.6389560298068717       1.1948929701418427E-8
-0.6325088160534229       0
-0.6260616022999741       1.1948929701418417E-8
-0.6196143885465255       4.779571880567373E-8
-0.6131671747930767       1.0754036731276587E-7
-0.606719961039628        6.372762507423163E-8
-0.6002727472861793       3.982976567139477E-8
