% Model:              AssociatedLegendreDatabase.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 18 2022, 21:53
% Dimension:          1
% Nodes:              373
% Expressions:        1
% Description:        Line graph
% X                       Height
-1                        0
-0.9933220757540238       -5.892050563221114E-7
-0.9866441515080475       -5.892050563221114E-7
-0.9799662272620713       0
-0.9732883030160949       1.1784101126442224E-6
-0.9666103787701187       2.9460252816105574E-6
-0.9599324545241424       5.302845506899002E-6
-0.9532545302781662       1.4730126408052785E-6
-0.94657660603219         -1.1784101126442228E-6
-0.9398986817862136       -2.651422753449501E-6
-0.9332207575402374       -2.946025281610557E-6
-0.9265428332942611       -2.0622176971273896E-6
-0.9198649090482849       0
-0.9131869848023086       8.248870788509558E-6
-0.9065090605563324       1.1784101126442228E-5
-0.8998311363103562       1.0605691013798004E-5
-0.8931532120643799       4.713640450576893E-6
-0.8864752878184036       -5.892050563221117E-6
-0.8797973635724273       -2.1211382027596007E-5
-0.8731194393264511       -4.713640450576891E-6
-0.866441515080475        5.892050563221115E-6
-0.8597635908344986       1.0605691013798004E-5
-0.8530856665885224       9.427280901153783E-6
-0.846407742342546        2.356820225288444E-6
-0.8397298180965699       -1.0605691013798004E-5
-0.8330518938505935       4.713640450576891E-6
-0.8263739696046174       1.5319331464374896E-5
-0.819696045358641        2.1211382027596007E-5
-0.8130181211126648       2.238979214024023E-5
-0.8063401968666886       1.8854561802307562E-5
-0.7996622726207122       1.0605691013798004E-5
-0.7929843483747361       -2.3568202252884457E-6
-0.7863064241287598       -9.427280901153783E-6
-0.7796284998827835       -1.0605691013798004E-5
-0.7729505756368074       -5.892050563221115E-6
-0.766272651390831        4.713640450576894E-6
-0.7595947271448548       2.1211382027596007E-5
-0.7529168028988785       -4.713640450576891E-6
-0.7462388786529023       -1.8854561802307565E-5
-0.7395609544069259       -2.1211382027596007E-5
-0.7328830301609497       -1.178410112644223E-5
-0.7262051059149733       9.427280901153788E-6
-0.7195271816689971       4.2422764055192014E-5
-0.7128492574230209       7.0704606758653366E-6
-0.7061713331770446       -1.7676151689663344E-5
-0.6994934089310684       -3.181707304139401E-5
-0.6928154846850921       -3.535230337932669E-5
-0.6861375604391159       -2.8281842703461346E-5
-0.6794596361931396       -1.0605691013798004E-5
-0.6727817119471634       2.238979214024023E-5
-0.6661037877011872       4.006594382990357E-5
-0.6594258634552108       4.2422764055192014E-5
-0.6527479392092346       2.9460252816105574E-5
-0.6460700149632583       1.1784101126442137E-6
-0.6393920907172821       -4.2422764055192014E-5
-0.6327141664713058       -1.4140921351730673E-5
-0.6260362422253296       7.070460675865338E-6
